Chrom	Start	End	Module	Gene	Sample
chr22	38721414	38722255	Module_24589	TMEM184B	6h_sample
chr22	38721414	38722255	Module_24589	TMEM184B	0h_sample
chr22	38721414	38722255	Module_24589	TMEM184B	12h_sample
chr22	38721414	38722255	Module_24589	TMEM184B	24h_sample
chr22	38721414	38722255	Module_24589	LOC400927	6h_sample
chr22	38721414	38722255	Module_24589	LOC400927	0h_sample
chr22	38721414	38722255	Module_24589	LOC400927	12h_sample
chr22	38721414	38722255	Module_24589	LOC400927	24h_sample
chr8	38794291	38795577	Module_36015	ADAM9	0h_sample
chr8	38794291	38795577	Module_36015	ADAM9	48h_sample
chr8	38794291	38795577	Module_36015	ADAM9	24h_sample
chr8	38794291	38795577	Module_36015	ADAM9	72h_sample
chr8	38794291	38795577	Module_36015	TM2D2	0h_sample
chr8	38794291	38795577	Module_36015	TM2D2	48h_sample
chr8	38794291	38795577	Module_36015	TM2D2	24h_sample
chr8	38794291	38795577	Module_36015	TM2D2	72h_sample
chr8	38794291	38795577	Module_36015	TACC1	72h_sample
chr4	39046032	39047048	Module_27921	KLHL5	0h_sample
chr4	39046032	39047048	Module_27921	KLHL5	24h_sample
chr4	39046032	39047048	Module_27921	KLHL5	3h_sample
chr4	39046032	39047048	Module_27921	KLHL5	6h_sample
chr4	39046032	39047048	Module_27921	KLHL5	72h_sample
chr4	39046032	39047048	Module_27921	KLHL5	48h_sample
chr4	39046032	39047048	Module_27921	KLHL5	12h_sample
chr4	39046032	39047048	Module_27921	FAM114A1	0h_sample
chr4	39046032	39047048	Module_27921	FAM114A1	24h_sample
chr4	39046032	39047048	Module_27921	FAM114A1	3h_sample
chr4	39046032	39047048	Module_27921	FAM114A1	6h_sample
chr4	39046032	39047048	Module_27921	FAM114A1	72h_sample
chr4	39046032	39047048	Module_27921	FAM114A1	48h_sample
chr4	39046032	39047048	Module_27921	FAM114A1	12h_sample
chr4	39046032	39047048	Module_27921	WDR19	0h_sample
chr4	39046032	39047048	Module_27921	WDR19	24h_sample
chr4	39046032	39047048	Module_27921	WDR19	3h_sample
chr4	39046032	39047048	Module_27921	WDR19	6h_sample
chr4	39046032	39047048	Module_27921	WDR19	72h_sample
chr4	39046032	39047048	Module_27921	WDR19	48h_sample
chr4	39046032	39047048	Module_27921	WDR19	12h_sample
chr4	39046032	39047048	Module_27921	RFC1	6h_sample
chr4	39046032	39047048	Module_27921	RFC1	72h_sample
chr19	39156896	39157828	Module_18566	ACTN4	48h_sample
chr19	39156896	39157828	Module_18566	ACTN4	3h_sample
chr19	39173841	39174564	Module_18567	ACTN4	0h_sample
chr19	39173841	39174564	Module_18567	ACTN4	3h_sample
chr19	39173841	39174564	Module_18567	ACTN4	6h_sample
chr19	39173841	39174564	Module_18567	ACTN4	24h_sample
chr19	39173841	39174564	Module_18567	ACTN4	12h_sample
chr19	39156896	39157828	Module_18566	MAP4K1	3h_sample
chr19	39173841	39174564	Module_18567	MAP4K1	24h_sample
chr19	39156896	39157828	Module_18566	EIF3K	3h_sample
chr19	39173841	39174564	Module_18567	EIF3K	6h_sample
chr19	39173841	39174564	Module_18567	EIF3K	24h_sample
chr13	39198713	39199451	Module_9789	FREM2	48h_sample
chr13	39198713	39199451	Module_9789	FREM2	24h_sample
chr13	39198713	39199451	Module_9789	FREM2	6h_sample
chr13	39198713	39199451	Module_9789	FREM2	3h_sample
chr13	39198713	39199451	Module_9789	FREM2	12h_sample
chr13	39198713	39199451	Module_9789	FREM2	0h_sample
chr1	39418930	39419584	Module_1185	AKIRIN1	0h_sample
chr1	39418930	39419584	Module_1185	AKIRIN1	12h_sample
chr1	39418930	39419584	Module_1185	AKIRIN1	6h_sample
chr1	39418930	39419584	Module_1185	AKIRIN1	24h_sample
chr19	39521626	39522618	Module_18581	FBXO27	0h_sample
chr19	39521626	39522618	Module_18581	FBXO27	24h_sample
chr19	39521626	39522618	Module_18581	FBXO27	48h_sample
chr19	39521626	39522618	Module_18581	FBXO27	72h_sample
chr19	39521626	39522618	Module_18581	FBXO27	6h_sample
chr19	39521626	39522618	Module_18581	FBXO27	12h_sample
chr19	39521626	39522618	Module_18581	FBXO17	0h_sample
chr19	39521626	39522618	Module_18581	FBXO17	24h_sample
chr19	39521626	39522618	Module_18581	FBXO17	48h_sample
chr19	39521626	39522618	Module_18581	FBXO17	72h_sample
chr19	39521626	39522618	Module_18581	FBXO17	6h_sample
chr19	39521626	39522618	Module_18581	FBXO17	12h_sample
chr4	39559820	39560377	Module_27931	LIAS	72h_sample
chr4	39559820	39560377	Module_27931	UGDH-AS1	72h_sample
chr4	39559820	39560377	Module_27931	UGDH-AS1	48h_sample
chr4	39559820	39560377	Module_27931	RPL9	72h_sample
chr1	39570631	39571859	Module_1196	NDUFS5	12h_sample
chr1	39570631	39571859	Module_1196	NDUFS5	48h_sample
chr1	39570631	39571859	Module_1196	NDUFS5	3h_sample
chr1	39570631	39571859	Module_1196	NDUFS5	0h_sample
chr1	39570631	39571859	Module_1196	NDUFS5	72h_sample
chr22	39610231	39611072	Module_24642	PDGFB	3h_sample
chr22	39610231	39611072	Module_24642	PDGFB	12h_sample
chr22	39610231	39611072	Module_24642	PDGFB	6h_sample
chr20	39803375	39803968	Module_22887	PLCG1	48h_sample
chr20	39803375	39803968	Module_22887	PLCG1	72h_sample
chr8	39807210	39808560	Module_36028	IDO1	24h_sample
chr8	39807210	39808560	Module_36028	IDO1	12h_sample
chr8	39807210	39808560	Module_36028	IDO1	6h_sample
chr8	39807210	39808560	Module_36028	IDO1	0h_sample
chr8	39807210	39808560	Module_36028	IDO1	3h_sample
chr22	39849608	39850157	Module_24670	MGAT3	72h_sample
chr22	39849608	39850157	Module_24670	MGAT3	0h_sample
chr22	39849608	39850157	Module_24670	MGAT3	48h_sample
chr15	40178853	40180078	Module_11747	GPR176	6h_sample
chr15	40178853	40180078	Module_11747	GPR176	24h_sample
chr15	40178853	40180078	Module_11747	GPR176	3h_sample
chr15	40178853	40180078	Module_11747	GPR176	12h_sample
chr15	40178853	40180078	Module_11747	GPR176	0h_sample
chr15	40178853	40180078	Module_11747	EIF2AK4	6h_sample
chr15	40178853	40180078	Module_11747	EIF2AK4	24h_sample
chr15	40178853	40180078	Module_11747	EIF2AK4	3h_sample
chr15	40178853	40180078	Module_11747	EIF2AK4	12h_sample
chr15	40178853	40180078	Module_11747	EIF2AK4	0h_sample
chr4	40240417	40240926	Module_27949	RHOH	6h_sample
chr4	40240417	40240926	Module_27949	RHOH	3h_sample
chr4	40240417	40240926	Module_27949	CHRNA9	6h_sample
chr4	40240417	40240926	Module_27949	CHRNA9	3h_sample
chr20	40321194	40322564	Module_22899	CHD6	12h_sample
chr20	40321194	40322564	Module_22899	CHD6	0h_sample
chr20	40321194	40322564	Module_22899	CHD6	24h_sample
chr20	40321194	40322564	Module_22899	CHD6	6h_sample
chr20	40321194	40322564	Module_22899	CHD6	3h_sample
chr20	40321194	40322564	Module_22899	CHD6	72h_sample
chr20	40321194	40322564	Module_22899	CHD6	48h_sample
chr15	40346785	40347514	Module_11758	SRP14-AS1	72h_sample
chr15	40346785	40347514	Module_11758	SRP14-AS1	48h_sample
chr15	40373749	40374397	Module_11761	SRP14-AS1	48h_sample
chr15	40373749	40374397	Module_11761	SRP14-AS1	72h_sample
chr15	40346785	40347514	Module_11758	SRP14	72h_sample
chr15	40346785	40347514	Module_11758	SRP14	48h_sample
chr15	40373749	40374397	Module_11761	SRP14	48h_sample
chr15	40373749	40374397	Module_11761	SRP14	0h_sample
chr15	40373749	40374397	Module_11761	SRP14	72h_sample
chr15	40373749	40374397	Module_11761	BMF	48h_sample
chr15	40373749	40374397	Module_11761	BMF	0h_sample
chr15	40373749	40374397	Module_11761	BMF	72h_sample
chr15	40373749	40374397	Module_11761	BUB1B	72h_sample
chr22	40405102	40405817	Module_24690	FAM83F	6h_sample
chr22	40405102	40405817	Module_24690	FAM83F	0h_sample
chr22	40405102	40405817	Module_24690	FAM83F	48h_sample
chr22	40405102	40405817	Module_24690	FAM83F	24h_sample
chr22	40405102	40405817	Module_24690	FAM83F	3h_sample
chr22	40405102	40405817	Module_24690	FAM83F	12h_sample
chr22	40405102	40405817	Module_24690	LOC100130899	0h_sample
chr22	40405102	40405817	Module_24690	LOC100130899	48h_sample
chr22	40405102	40405817	Module_24690	LOC100130899	24h_sample
chr22	40405102	40405817	Module_24690	LOC100130899	3h_sample
chr22	40405102	40405817	Module_24690	LOC100130899	12h_sample
chr17	40671504	40672476	Module_15396	NAGLU	24h_sample
chr17	40671504	40672476	Module_15396	NAGLU	3h_sample
chr17	40671504	40672476	Module_15396	NAGLU	12h_sample
chr17	40671504	40672476	Module_15396	NAGLU	48h_sample
chr17	40671504	40672476	Module_15396	NAGLU	72h_sample
chr17	40671504	40672476	Module_15396	NAGLU	6h_sample
chr15	40803604	40804261	Module_11798	CHST14	6h_sample
chr15	40803604	40804261	Module_11798	CHST14	0h_sample
chr15	40803604	40804261	Module_11798	CHST14	3h_sample
chr15	40803604	40804261	Module_11798	CHST14	12h_sample
chr15	40803604	40804261	Module_11798	CHST14	24h_sample
chr15	40803604	40804261	Module_11798	RPUSD2	6h_sample
chr15	40803604	40804261	Module_11798	RPUSD2	0h_sample
chr15	40803604	40804261	Module_11798	RPUSD2	3h_sample
chr15	40803604	40804261	Module_11798	RPUSD2	12h_sample
chr15	40803604	40804261	Module_11798	RPUSD2	24h_sample
chr15	40803604	40804261	Module_11798	C15orf57	6h_sample
chr15	40803604	40804261	Module_11798	C15orf57	0h_sample
chr15	40803604	40804261	Module_11798	C15orf57	3h_sample
chr15	40803604	40804261	Module_11798	C15orf57	12h_sample
chr15	40803604	40804261	Module_11798	C15orf57	24h_sample
chr17	40829943	40830646	Module_15407	CCR10	3h_sample
chr17	40829943	40830646	Module_15407	PLEKHH3	3h_sample
chr17	40829943	40830646	Module_15407	PLEKHH3	72h_sample
chr17	40829943	40830646	Module_15407	PLEKHH3	48h_sample
chr17	40829943	40830646	Module_15407	PLEKHH3	24h_sample
chr17	40829943	40830646	Module_15407	PLEKHH3	0h_sample
chr17	40829943	40830646	Module_15407	PLEKHH3	12h_sample
chr17	40829943	40830646	Module_15407	CNTNAP1	3h_sample
chr17	40829943	40830646	Module_15407	CNTNAP1	72h_sample
chr17	40829943	40830646	Module_15407	CNTNAP1	48h_sample
chr17	40829943	40830646	Module_15407	CNTNAP1	24h_sample
chr17	40829943	40830646	Module_15407	CNTNAP1	12h_sample
chr17	40829943	40830646	Module_15407	TUBG2	3h_sample
chr17	40829943	40830646	Module_15407	TUBG2	72h_sample
chr17	40829943	40830646	Module_15407	TUBG2	48h_sample
chr17	40829943	40830646	Module_15407	TUBG2	6h_sample
chr17	40829943	40830646	Module_15407	TUBG2	24h_sample
chr17	40829943	40830646	Module_15407	TUBG2	0h_sample
chr17	40829943	40830646	Module_15407	TUBG2	12h_sample
chr17	40829943	40830646	Module_15407	EZH1	72h_sample
chr17	40829943	40830646	Module_15407	EZH1	48h_sample
chr17	40829943	40830646	Module_15407	EZH1	6h_sample
chr17	40829943	40830646	Module_15407	EZH1	24h_sample
chr17	40829943	40830646	Module_15407	EZH1	0h_sample
chr17	40829943	40830646	Module_15407	EZH1	12h_sample
chr17	40829943	40830646	Module_15407	TUBG1	72h_sample
chr17	40829943	40830646	Module_15407	TUBG1	48h_sample
chr17	40829943	40830646	Module_15407	TUBG1	6h_sample
chr17	40829943	40830646	Module_15407	TUBG1	24h_sample
chr17	40829943	40830646	Module_15407	TUBG1	0h_sample
chr17	40829943	40830646	Module_15407	TUBG1	12h_sample
chr17	40829943	40830646	Module_15407	FAM134C	72h_sample
chr17	40829943	40830646	Module_15407	FAM134C	48h_sample
chr17	40829943	40830646	Module_15407	FAM134C	6h_sample
chr17	40829943	40830646	Module_15407	FAM134C	24h_sample
chr17	40829943	40830646	Module_15407	FAM134C	0h_sample
chr17	40829943	40830646	Module_15407	FAM134C	12h_sample
chr17	40829943	40830646	Module_15407	RAMP2	24h_sample
chr17	40829943	40830646	Module_15407	RAMP2	12h_sample
chr17	40829943	40830646	Module_15407	RAMP2-AS1	12h_sample
chr19	40926710	40927488	Module_18630	PRX	48h_sample
chr19	40926710	40927488	Module_18630	PRX	6h_sample
chr19	40926710	40927488	Module_18630	PRX	12h_sample
chr19	40926710	40927488	Module_18630	PRX	72h_sample
chr19	40926710	40927488	Module_18630	PRX	24h_sample
chr19	40926710	40927488	Module_18630	PRX	0h_sample
chr19	40926710	40927488	Module_18630	PRX	3h_sample
chr19	40926710	40927488	Module_18630	BLVRB	48h_sample
chr19	40926710	40927488	Module_18630	BLVRB	6h_sample
chr19	40926710	40927488	Module_18630	BLVRB	12h_sample
chr19	40926710	40927488	Module_18630	BLVRB	72h_sample
chr19	40926710	40927488	Module_18630	BLVRB	24h_sample
chr19	40926710	40927488	Module_18630	BLVRB	0h_sample
chr19	40926710	40927488	Module_18630	BLVRB	3h_sample
chr19	40926710	40927488	Module_18630	SERTAD3	48h_sample
chr19	40926710	40927488	Module_18630	SERTAD3	6h_sample
chr19	40926710	40927488	Module_18630	SERTAD3	12h_sample
chr19	40926710	40927488	Module_18630	SERTAD3	72h_sample
chr19	40926710	40927488	Module_18630	SERTAD3	24h_sample
chr19	40926710	40927488	Module_18630	SERTAD3	0h_sample
chr19	40926710	40927488	Module_18630	SERTAD3	3h_sample
chr19	40926710	40927488	Module_18630	SERTAD1	48h_sample
chr19	40926710	40927488	Module_18630	SERTAD1	6h_sample
chr19	40926710	40927488	Module_18630	SERTAD1	12h_sample
chr19	40926710	40927488	Module_18630	SERTAD1	72h_sample
chr19	40926710	40927488	Module_18630	SERTAD1	24h_sample
chr19	40926710	40927488	Module_18630	SERTAD1	0h_sample
chr19	40926710	40927488	Module_18630	SERTAD1	3h_sample
chr19	40926710	40927488	Module_18630	PLD3	48h_sample
chr19	40926710	40927488	Module_18630	PLD3	6h_sample
chr19	40926710	40927488	Module_18630	PLD3	12h_sample
chr19	40926710	40927488	Module_18630	PLD3	72h_sample
chr19	40926710	40927488	Module_18630	PLD3	24h_sample
chr19	40926710	40927488	Module_18630	PLD3	0h_sample
chr19	40926710	40927488	Module_18630	PLD3	3h_sample
chr19	40926710	40927488	Module_18630	C19orf47	48h_sample
chr19	40926710	40927488	Module_18630	C19orf47	6h_sample
chr19	40926710	40927488	Module_18630	C19orf47	12h_sample
chr19	40926710	40927488	Module_18630	C19orf47	72h_sample
chr19	40926710	40927488	Module_18630	C19orf47	24h_sample
chr19	40926710	40927488	Module_18630	C19orf47	0h_sample
chr19	40926710	40927488	Module_18630	C19orf47	3h_sample
chr19	40926710	40927488	Module_18630	AKT2	24h_sample
chr19	41119027	41119856	Module_18647	SHKBP1	24h_sample
chr19	41119027	41119856	Module_18647	SHKBP1	0h_sample
chr19	41119027	41119856	Module_18647	SHKBP1	3h_sample
chr19	41119027	41119856	Module_18647	SHKBP1	12h_sample
chr19	41119027	41119856	Module_18647	SHKBP1	72h_sample
chr19	41119027	41119856	Module_18647	SHKBP1	48h_sample
chr19	41119027	41119856	Module_18647	SHKBP1	6h_sample
chr19	41119027	41119856	Module_18647	LTBP4	24h_sample
chr19	41119027	41119856	Module_18647	LTBP4	0h_sample
chr19	41119027	41119856	Module_18647	LTBP4	3h_sample
chr19	41119027	41119856	Module_18647	LTBP4	12h_sample
chr19	41119027	41119856	Module_18647	LTBP4	72h_sample
chr19	41119027	41119856	Module_18647	LTBP4	48h_sample
chr19	41119027	41119856	Module_18647	LTBP4	6h_sample
chr19	41119027	41119856	Module_18647	NUMBL	48h_sample
chr8	41178574	41179475	Module_36059	SFRP1	0h_sample
chr8	41178574	41179475	Module_36059	SFRP1	3h_sample
chr8	41178574	41179475	Module_36059	SFRP1	72h_sample
chr15	41246134	41246634	Module_11829	CHAC1	3h_sample
chr13	41254629	41255377	Module_9813	SLC25A15	24h_sample
chr13	41254629	41255377	Module_9813	SLC25A15	48h_sample
chr13	41254629	41255377	Module_9813	SLC25A15	0h_sample
chr13	41254629	41255377	Module_9813	SLC25A15	6h_sample
chr13	41254629	41255377	Module_9813	SLC25A15	12h_sample
chr13	41254629	41255377	Module_9813	SLC25A15	3h_sample
chr13	41254629	41255377	Module_9813	SLC25A15	72h_sample
chr13	41254629	41255377	Module_9813	MRPS31	24h_sample
chr13	41254629	41255377	Module_9813	MRPS31	48h_sample
chr13	41254629	41255377	Module_9813	MRPS31	0h_sample
chr13	41254629	41255377	Module_9813	MRPS31	6h_sample
chr13	41254629	41255377	Module_9813	MRPS31	12h_sample
chr13	41254629	41255377	Module_9813	MRPS31	3h_sample
chr13	41254629	41255377	Module_9813	MRPS31	72h_sample
chr13	41254629	41255377	Module_9813	ELF1	24h_sample
chr13	41254629	41255377	Module_9813	ELF1	0h_sample
chr13	41254629	41255377	Module_9813	ELF1	6h_sample
chr13	41254629	41255377	Module_9813	ELF1	12h_sample
chr13	41254629	41255377	Module_9813	FOXO1	24h_sample
chr13	41254629	41255377	Module_9813	FOXO1	48h_sample
chr13	41254629	41255377	Module_9813	FOXO1	0h_sample
chr13	41254629	41255377	Module_9813	FOXO1	6h_sample
chr13	41254629	41255377	Module_9813	FOXO1	12h_sample
chr13	41254629	41255377	Module_9813	FOXO1	3h_sample
chr13	41254629	41255377	Module_9813	FOXO1	72h_sample
chr13	41254629	41255377	Module_9813	WBP4	24h_sample
chr13	41254629	41255377	Module_9813	WBP4	0h_sample
chr13	41254629	41255377	Module_9813	WBP4	6h_sample
chr13	41254629	41255377	Module_9813	WBP4	12h_sample
chr4	41329640	41330174	Module_27978	UCHL1	12h_sample
chr4	41329640	41330174	Module_27978	UCHL1	24h_sample
chr4	41329640	41330174	Module_27978	LIMCH1	12h_sample
chr4	41329640	41330174	Module_27978	LIMCH1	24h_sample
chr22	41417629	41418498	Module_24724	EP300	24h_sample
chr22	41417629	41418498	Module_24724	EP300	3h_sample
chr22	41417629	41418498	Module_24724	EP300	6h_sample
chr22	41417629	41418498	Module_24724	EP300	0h_sample
chr22	41418058	41418969	Module_24725	EP300	48h_sample
chr22	41418058	41418969	Module_24725	EP300	72h_sample
chr22	41418058	41418969	Module_24725	EP300	12h_sample
chr22	41418058	41418969	Module_24725	EP300	24h_sample
chr22	41418058	41418969	Module_24725	EP300	3h_sample
chr22	41418058	41418969	Module_24725	EP300	6h_sample
chr22	41487193	41487892	Module_24726	EP300	6h_sample
chr22	41487193	41487892	Module_24726	EP300	72h_sample
chr22	41487193	41487892	Module_24726	EP300	3h_sample
chr22	41487193	41487892	Module_24726	EP300	48h_sample
chr22	41487193	41487892	Module_24726	EP300	24h_sample
chr22	41487193	41487892	Module_24726	EP300	12h_sample
chr22	41417629	41418498	Module_24724	SLC25A17	24h_sample
chr22	41417629	41418498	Module_24724	ST13	24h_sample
chr22	41418058	41418969	Module_24725	ST13	48h_sample
chr22	41418058	41418969	Module_24725	ST13	12h_sample
chr22	41418058	41418969	Module_24725	ST13	24h_sample
chr22	41417629	41418498	Module_24724	RBX1	24h_sample
chr22	41417629	41418498	Module_24724	RBX1	3h_sample
chr22	41417629	41418498	Module_24724	RBX1	6h_sample
chr22	41417629	41418498	Module_24724	RBX1	0h_sample
chr22	41418058	41418969	Module_24725	RBX1	48h_sample
chr22	41418058	41418969	Module_24725	RBX1	72h_sample
chr22	41418058	41418969	Module_24725	RBX1	12h_sample
chr22	41418058	41418969	Module_24725	RBX1	24h_sample
chr22	41418058	41418969	Module_24725	RBX1	3h_sample
chr22	41418058	41418969	Module_24725	RBX1	6h_sample
chr22	41487193	41487892	Module_24726	RBX1	72h_sample
chr22	41487193	41487892	Module_24726	RBX1	3h_sample
chr22	41487193	41487892	Module_24726	RBX1	48h_sample
chr22	41487193	41487892	Module_24726	RBX1	24h_sample
chr22	41487193	41487892	Module_24726	RBX1	12h_sample
chr22	41487193	41487892	Module_24726	L3MBTL2	6h_sample
chr22	41487193	41487892	Module_24726	L3MBTL2	72h_sample
chr22	41487193	41487892	Module_24726	L3MBTL2	3h_sample
chr22	41487193	41487892	Module_24726	L3MBTL2	48h_sample
chr22	41487193	41487892	Module_24726	L3MBTL2	24h_sample
chr22	41487193	41487892	Module_24726	L3MBTL2	12h_sample
chr22	41580525	41581139	Module_24728	L3MBTL2	0h_sample
chr22	41580525	41581139	Module_24728	L3MBTL2	3h_sample
chr22	41580525	41581139	Module_24728	L3MBTL2	6h_sample
chr22	41580525	41581139	Module_24728	L3MBTL2	12h_sample
chr22	41633495	41634816	Module_24730	L3MBTL2	72h_sample
chr22	41633495	41634816	Module_24730	L3MBTL2	24h_sample
chr22	41633495	41634816	Module_24730	L3MBTL2	0h_sample
chr22	41633495	41634816	Module_24730	L3MBTL2	6h_sample
chr22	41633495	41634816	Module_24730	L3MBTL2	48h_sample
chr22	41633495	41634816	Module_24730	L3MBTL2	12h_sample
chr22	41633495	41634816	Module_24730	L3MBTL2	3h_sample
chr6	41545634	41547166	Module_31901	MDFI	24h_sample
chr6	41611948	41612643	Module_31904	MDFI	0h_sample
chr6	41611948	41612643	Module_31904	MDFI	24h_sample
chr6	41611948	41612643	Module_31904	MDFI	6h_sample
chr6	41611948	41612643	Module_31904	MDFI	72h_sample
chr6	41611948	41612643	Module_31904	MDFI	48h_sample
chr6	41545634	41547166	Module_31901	FOXP4	48h_sample
chr17	41608005	41608546	Module_15428	ETV4	24h_sample
chr17	41608005	41608546	Module_15428	ETV4	12h_sample
chr17	41608005	41608546	Module_15428	ETV4	6h_sample
chr17	41608005	41608546	Module_15428	ETV4	0h_sample
chr17	41608005	41608546	Module_15428	ETV4	3h_sample
chr17	41608005	41608546	Module_15428	DHX8	12h_sample
chr17	41608005	41608546	Module_15428	DHX8	6h_sample
chr17	41608005	41608546	Module_15428	DHX8	0h_sample
chr17	41608005	41608546	Module_15428	DHX8	3h_sample
chr8	41612780	41613280	Module_36073	ANK1	24h_sample
chr8	41612841	41613341	Module_36074	ANK1	12h_sample
chr22	41633495	41634816	Module_24730	RANGAP1	72h_sample
chr22	41633495	41634816	Module_24730	RANGAP1	24h_sample
chr22	41633495	41634816	Module_24730	RANGAP1	0h_sample
chr22	41633495	41634816	Module_24730	RANGAP1	6h_sample
chr22	41633495	41634816	Module_24730	RANGAP1	48h_sample
chr22	41633495	41634816	Module_24730	RANGAP1	12h_sample
