Chrom	Start	End	Module
chr7	31749673	31750330	Module_33878
chr12	31752930	31753430	Module_8068
chr7	31768854	31769354	Module_33879
chr7	31775758	31776327	Module_33880
chr21	31781056	31781556	Module_23536
chr13	31782461	31782961	Module_9721
chr13	31783153	31783890	Module_9722
chr12	31789604	31790150	Module_8069
chr21	31799135	31799635	Module_23537
chr13	31799969	31800762	Module_9723
chr7	31807333	31807956	Module_33881
chr19	31808295	31808795	Module_18355
chr11	31819292	31820834	Module_5979
chr11	31826488	31827159	Module_5980
chr11	31827266	31827933	Module_5981
chr19	31828873	31829394	Module_18356
chr11	31828978	31829478	Module_5982
chr11	31831425	31832135	Module_5983
chr11	31834084	31834584	Module_5984
chr12	31834915	31835661	Module_8070
chr11	31839439	31840001	Module_5985
chr1	31839535	31840528	Module_949
chr11	31841152	31841691	Module_5986
chr19	31841437	31842255	Module_18357
chr11	31841799	31842352	Module_5987
chr19	31842478	31842978	Module_18358
chr11	31845104	31845857	Module_5988
chr19	31845978	31847289	Module_18359
chr19	31847722	31848438	Module_18360
chr1	31848806	31849352	Module_950
chr1	31849615	31850166	Module_951
chr1	31867429	31868022	Module_952
chr12	31871546	31872221	Module_8071
chr11	31884821	31885322	Module_5989
chr1	31885580	31886148	Module_953
chr12	31885811	31887043	Module_8072
chr22	31887040	31887772	Module_24383
chr1	31888916	31889416	Module_954
chr16	31891648	31892296	Module_13573
chr10	31892223	31892723	Module_4115
chr11	31892376	31892955	Module_5990
chr1	31894071	31894875	Module_955
chr1	31895354	31895882	Module_956
chr12	31901978	31902591	Module_8073
chr1	31907045	31907545	Module_957
chr19	31908554	31909303	Module_18361
chr19	31909817	31910426	Module_18362
chr19	31910915	31911415	Module_18363
chr20	31936034	31936534	Module_22678
chr3	31958589	31959291	Module_25351
chr3	32001632	32002212	Module_25352
chr20	32003614	32004250	Module_22679
chr3	32010590	32011096	Module_25353
chr14	32013153	32013653	Module_10553
chr3	32013627	32014127	Module_25354
chr1	32014415	32015197	Module_958
chr22	32020757	32021257	Module_24384
chr22	32021411	32022408	Module_24385
chr3	32022068	32022700	Module_25355
chr22	32026400	32027187	Module_24386
chr1	32028373	32028873	Module_959
chr1	32029774	32030446	Module_960
chr1	32041016	32041516	Module_961
chr22	32043502	32044002	Module_24387
chr3	32044652	32045152	Module_25356
chr20	32044838	32045480	Module_22680
chr1	32045070	32046275	Module_962
chr1	32048003	32048503	Module_963
chr20	32048158	32048658	Module_22681
chr10	32048876	32049378	Module_4116
chr12	32050627	32051244	Module_8074
chr14	32052195	32052695	Module_10554
chr1	32052425	32052925	Module_964
chr1	32053292	32053823	Module_965
chr20	32053328	32053828	Module_22682
chr1	32053413	32053913	Module_966
chr20	32053416	32053916	Module_22683
chr1	32054275	32054838	Module_967
chr1	32059611	32060128	Module_968
chr22	32061487	32061987	Module_24388
chr20	32063279	32064239	Module_22684
chr20	32065009	32065671	Module_22685
chr22	32072504	32073130	Module_24389
chr18	32073341	32074005	Module_16819
chr20	32077434	32078113	Module_22686
chr1	32092134	32092634	Module_969
chr11	32094628	32095231	Module_5991
chr11	32104163	32104663	Module_5992
chr12	32112875	32113375	Module_8075
chr11	32113014	32113514	Module_5993
chr11	32114172	32114719	Module_5994
chr12	32119434	32120201	Module_8076
chr20	32134641	32135141	Module_22687
chr20	32142671	32143260	Module_22688
chr22	32143296	32143802	Module_24390
chr1	32154864	32155666	Module_970
chr20	32156101	32156681	Module_22689
chr1	32157280	32157780	Module_971
chr20	32157492	32158119	Module_22690
chr5	32158295	32158795	Module_29416
chr12	32166211	32166830	Module_8077
chr20	32168869	32169369	Module_22691
chr12	32169723	32170315	Module_8078
chr1	32170480	32171352	Module_972
chr5	32172547	32173047	Module_29417
chr5	32173383	32173883	Module_29418
chr1	32179947	32181374	Module_973
chr3	32188952	32189452	Module_25357
chr1	32211087	32211642	Module_974
chr10	32216786	32217286	Module_4117
chr1	32217690	32218394	Module_975
chr1	32226144	32226843	Module_976
chr18	32227131	32227688	Module_16820
chr1	32228293	32228820	Module_977
chr1	32231502	32232002	Module_978
chr10	32233624	32234124	Module_4118
chr2	32234099	32235127	Module_19857
chr1	32237781	32238666	Module_979
chr18	32238195	32238695	Module_16821
chr1	32238245	32238745	Module_980
chr18	32239550	32240682	Module_16822
chr20	32241115	32241637	Module_22692
chr18	32241563	32242073	Module_16823
chr20	32241818	32242318	Module_22693
chr1	32247547	32248047	Module_981
chr1	32248228	32248886	Module_982
chr20	32251175	32251917	Module_22694
chr1	32253866	32255389	Module_983
chr20	32254975	32256049	Module_22695
chr15	32269753	32270430	Module_11689
chr20	32272491	32273613	Module_22696
chr12	32273247	32273802	Module_8079
chr5	32276217	32276842	Module_29419
chr18	32276953	32277589	Module_16824
chr12	32277569	32278414	Module_8080
chr20	32281270	32282177	Module_22697
chr5	32284675	32285348	Module_29420
chr18	32287060	32287560	Module_16825
chr3	32287393	32287952	Module_25358
chr18	32287453	32287953	Module_16826
chr5	32288006	32288609	Module_29421
chr18	32289076	32289686	Module_16827
chr18	32290007	32290570	Module_16828
chr12	32292480	32293174	Module_8081
chr10	32292943	32293443	Module_4119
chr20	32297637	32298137	Module_22698
chr20	32298239	32298912	Module_22699
chr18	32306644	32307154	Module_16829
chr18	32309276	32309875	Module_16830
chr20	32314300	32314800	Module_22700
chr5	32319412	32320087	Module_29422
chr15	32321090	32321861	Module_11690
chr5	32323613	32324113	Module_29423
chr5	32329246	32329909	Module_29424
chr22	32332067	32333007	Module_24391
chr18	32338283	32338783	Module_16831
chr10	32338910	32339410	Module_4120
chr9	32340325	32340825	Module_37309
chr9	32344274	32345650	Module_37310
chr8	32345185	32345685	Module_35921
chr9	32345191	32345856	Module_37311
chr8	32350435	32350935	Module_35922
chr9	32351897	32352466	Module_37312
chr3	32362487	32363096	Module_25359
chr22	32366158	32367031	Module_24392
chr9	32376222	32376774	Module_37313
chr9	32378101	32378601	Module_37314
chr9	32379074	32379794	Module_37315
chr20	32379808	32380308	Module_22701
chr18	32381846	32382510	Module_16832
chr15	32383673	32384320	Module_11691
chr20	32384293	32384874	Module_22702
chr18	32387186	32387755	Module_16833
chr1	32392660	32393160	Module_984
chr9	32395503	32396003	Module_37316
chr20	32399726	32400226	Module_22703
chr1	32403619	32404386	Module_985
chr8	32406322	32406876	Module_35923
chr1	32409793	32410383	Module_986
chr20	32413968	32414535	Module_22704
chr3	32416318	32417018	Module_25360
chr1	32417514	32418061	Module_987
chr1	32420231	32421096	Module_988
chr3	32424817	32425317	Module_25361
chr3	32426732	32427232	Module_25362
chr10	32428080	32428731	Module_4121
chr3	32433771	32434271	Module_25363
chr3	32440329	32440986	Module_25364
chr3	32442899	32443535	Module_25365
chr5	32443745	32444328	Module_29425
chr3	32448310	32448810	Module_25366
chr20	32450502	32451081	Module_22705
chr3	32451815	32452315	Module_25367
chr3	32455154	32455937	Module_25368
chr3	32461475	32462222	Module_25369
chr1	32468953	32469504	Module_989
chr5	32471679	32472179	Module_29426
chr5	32474216	32474853	Module_29427
chr1	32479946	32480611	Module_990
chr3	32501439	32502096	Module_25370
chr9	32502856	32503356	Module_37317
chr8	32504308	32504808	Module_35924
chr9	32508646	32509316	Module_37318
chr3	32509091	32509627	Module_25371
chr9	32524973	32525607	Module_37319
chr1	32525793	32526883	Module_991
chr1	32528003	32528539	Module_992
chr1	32528857	32529357	Module_993
chr7	32529608	32530189	Module_33882
chr9	32537579	32538079	Module_37320
chr9	32550669	32551299	Module_37321
chr3	32551749	32552249	Module_25372
chr12	32551879	32553070	Module_8082
chr7	32552743	32553375	Module_33883
chr12	32552921	32553717	Module_8083
chr10	32555862	32556366	Module_4122
chr18	32556581	32558277	Module_16834
chr18	32558948	32559448	Module_16835
chr17	32562356	32562856	Module_15112
chr7	32565513	32566013	Module_33884
chr12	32571990	32572490	Module_8084
chr9	32572048	32572548	Module_37322
chr12	32572083	32572755	Module_8085
chr9	32581452	32582083	Module_37323
chr2	32582653	32583201	Module_19858
chr13	32586042	32586542	Module_9724
chr2	32588698	32589198	Module_19859
chr11	32592467	32593070	Module_5995
chr13	32593807	32594326	Module_9725
chr12	32593942	32594442	Module_8086
chr13	32596576	32597076	Module_9726
chr20	32598092	32598750	Module_22706
chr12	32598952	32599612	Module_8087
chr13	32599688	32600328	Module_9727
chr20	32600081	32600689	Module_22707
chr18	32606225	32606942	Module_16836
chr12	32606868	32607565	Module_8088
chr12	32607781	32608507	Module_8089
chr13	32620140	32620872	Module_9728
chr12	32629440	32629940	Module_8090
chr18	32630683	32631385	Module_16837
chr3	32633313	32633813	Module_25373
chr3	32633974	32634960	Module_25374
chr10	32635086	32635603	Module_4123
chr18	32641652	32642152	Module_16838
chr7	32643573	32644073	Module_33885
chr12	32645995	32646495	Module_8091
chr10	32651105	32651605	Module_4124
chr12	32655777	32656277	Module_8092
chr12	32660769	32661269	Module_8093
chr12	32664157	32664657	Module_8094
chr10	32666460	32666960	Module_4125
chr10	32667332	32667941	Module_4126
chr10	32668298	32669052	Module_4127
chr14	32670316	32671061	Module_10555
chr14	32672341	32673237	Module_10556
chr1	32681278	32681889	Module_994
chr1	32705033	32706318	Module_995
chr1	32713856	32714456	Module_996
chr12	32714933	32715433	Module_8095
chr1	32715300	32715841	Module_997
chr20	32717281	32717781	Module_22708
chr12	32719665	32720165	Module_8096
chr7	32720302	32720918	Module_33886
chr22	32721697	32722197	Module_24393
chr22	32732128	32732629	Module_24394
chr1	32739321	32741199	Module_998
chr22	32749012	32749512	Module_24395
chr7	32768112	32768625	Module_33887
chr18	32771462	32771962	Module_16839
chr22	32774485	32775225	Module_24396
chr18	32795035	32795535	Module_16840
chr1	32797797	32798486	Module_999
chr19	32799429	32800116	Module_18364
chr1	32800518	32801180	Module_1000
chr7	32801092	32801592	Module_33888
chr1	32803533	32804033	Module_1001
chr19	32809687	32810373	Module_18365
chr12	32810378	32810919	Module_8097
chr18	32810866	32811370	Module_16841
chr1	32816828	32817590	Module_1002
chr3	32821964	32823351	Module_25375
chr12	32824611	32825330	Module_8098
chr7	32827673	32828173	Module_33889
chr19	32830926	32831640	Module_18366
chr3	32841744	32842378	Module_25376
chr18	32847115	32847698	Module_16842
chr2	32851593	32852093	Module_19860
chr20	32856602	32857116	Module_22709
chr3	32857198	32857698	Module_25377
chr3	32857816	32858600	Module_25378
chr3	32863109	32863877	Module_25379
chr3	32864293	32864969	Module_25380
chr1	32866448	32867045	Module_1003
chr3	32874484	32875576	Module_25381
chr3	32877251	32877832	Module_25382
chr3	32878932	32879744	Module_25383
chr3	32881890	32882526	Module_25384
chr13	32884169	32884822	Module_9729
chr3	32884486	32886075	Module_25385
chr21	32886763	32887514	Module_23538
chr11	32892073	32892573	Module_5996
chr19	32895096	32895598	Module_18367
chr11	32895777	32896277	Module_5997
chr21	32896291	32897087	Module_23539
chr18	32898069	32898569	Module_16843
chr22	32898201	32898701	Module_24397
chr20	32899026	32899895	Module_22710
chr20	32900165	32900915	Module_22711
chr1	32903566	32904199	Module_1004
chr18	32904954	32905497	Module_16844
chr11	32906192	32906993	Module_5998
chr18	32906658	32907158	Module_16845
chr19	32907506	32908006	Module_18368
chr11	32907774	32908274	Module_5999
chr12	32907782	32908386	Module_8099
chr3	32910950	32911563	Module_25386
chr18	32911342	32912181	Module_16846
chr11	32912720	32913332	Module_6000
chr1	32912906	32914478	Module_1005
chr11	32915314	32916150	Module_6001
chr21	32917518	32918018	Module_23540
chr1	32920300	32920842	Module_1006
chr21	32926777	32927277	Module_23541
chr22	32927941	32928582	Module_24398
chr21	32928084	32928807	Module_23542
chr20	32932973	32933782	Module_22712
chr21	32938245	32938745	Module_23543
chr15	32943235	32943803	Module_11692
chr7	32944772	32945302	Module_33890
chr15	32960995	32961541	Module_11693
chr12	32962085	32962585	Module_8100
chr1	32965999	32966610	Module_1007
chr18	32966687	32967187	Module_16847
chr7	32980704	32981727	Module_33891
chr13	32983534	32984507	Module_9730
chr1	32986107	32986650	Module_1008
chr15	32990923	32991423	Module_11694
chr12	32996327	32996884	Module_8101
chr13	33001153	33001769	Module_9731
chr1	33005255	33005908	Module_1009
chr9	33014275	33014879	Module_37324
chr13	33021770	33022270	Module_9732
chr15	33022916	33023625	Module_11695
chr21	33026461	33026970	Module_23544
chr13	33029146	33029646	Module_9733
chr12	33036549	33037049	Module_8102
chr18	33038623	33039123	Module_16848
chr13	33041499	33041999	Module_9734
chr13	33043158	33043658	Module_9735
chr21	33043564	33044255	Module_23545
chr9	33044112	33044612	Module_37325
chr21	33044120	33044620	Module_23546
chr9	33044130	33044634	Module_37326
chr21	33044137	33044637	Module_23547
chr9	33044153	33044673	Module_37327
chr12	33045006	33045511	Module_8103
chr18	33047536	33048036	Module_16849
chr19	33061408	33061908	Module_18369
chr11	33061648	33062148	Module_6002
chr18	33068179	33068742	Module_16850
chr13	33069469	33069969	Module_9736
chr18	33070955	33071814	Module_16851
chr11	33071339	33071839	Module_6003
chr18	33071405	33071905	Module_16852
chr12	33071852	33072379	Module_8104
chr1	33077573	33078258	Module_1010
chr13	33078292	33078792	Module_9737
chr9	33081127	33081736	Module_37328
chr11	33081896	33082396	Module_6004
chr11	33086936	33087562	Module_6005
chr18	33088835	33089355	Module_16853
chr18	33093374	33093874	Module_16854
chr18	33095435	33095935	Module_16855
chr1	33098299	33098799	Module_1011
chr7	33101742	33102744	Module_33892
chr1	33102260	33102764	Module_1012
chr7	33102369	33102891	Module_33893
chr1	33102520	33103020	Module_1013
chr7	33102522	33103031	Module_33894
chr21	33102846	33103533	Module_23548
chr20	33103135	33103668	Module_22713
chr18	33106041	33107056	Module_16856
chr9	33107318	33107818	Module_37329
chr1	33107558	33108204	Module_1014
chr20	33110674	33111399	Module_22714
chr9	33111745	33112245	Module_37330
chr7	33115759	33116259	Module_33895
chr3	33125401	33125901	Module_25387
chr21	33126091	33126679	Module_23549
chr20	33132148	33132774	Module_22715
chr20	33137208	33137995	Module_22716
chr11	33137893	33138393	Module_6006
chr19	33142559	33143191	Module_18370
chr11	33143716	33144216	Module_6007
chr19	33144009	33144640	Module_18371
chr7	33146770	33147514	Module_33896
chr11	33153652	33154152	Module_6008
chr7	33154055	33154555	Module_33897
chr11	33154993	33155508	Module_6009
chr20	33155844	33156344	Module_22717
chr3	33156646	33157146	Module_25388
chr9	33159254	33159754	Module_37331
chr18	33160842	33161406	Module_16857
chr9	33160962	33161462	Module_37332
chr18	33161002	33161517	Module_16858
chr9	33161463	33161963	Module_37333
chr18	33161805	33162348	Module_16859
chr2	33162881	33163539	Module_19861
chr19	33166890	33167390	Module_18372
chr11	33166945	33167445	Module_6010
chr19	33167049	33167549	Module_18373
chr19	33168442	33169036	Module_18374
chr2	33171766	33173203	Module_19862
chr3	33173086	33173809	Module_25389
chr22	33176100	33176605	Module_24399
chr7	33176672	33177253	Module_33898
chr18	33186863	33187363	Module_16860
chr19	33190312	33190812	Module_18375
chr22	33190521	33191152	Module_24400
chr15	33191260	33191892	Module_11696
chr22	33192725	33193389	Module_24401
chr22	33197361	33197931	Module_24402
chr22	33198946	33199562	Module_24403
chr11	33199440	33200337	Module_6011
chr13	33199995	33200495	Module_9738
chr11	33200059	33200559	Module_6012
chr13	33200063	33200563	Module_9739
chr1	33202225	33202830	Module_1015
chr22	33206219	33206813	Module_24404
chr1	33207087	33208358	Module_1016
chr11	33209443	33210022	Module_6013
chr17	33210169	33210693	Module_15113
chr13	33210768	33211268	Module_9740
chr11	33217061	33217780	Module_6014
chr22	33219127	33219627	Module_24405
chr1	33219345	33219931	Module_1017
chr1	33220283	33221125	Module_1018
chr1	33224943	33226193	Module_1019
chr22	33226178	33226859	Module_24406
chr1	33226384	33226884	Module_1020
chr22	33226399	33226899	Module_24407
chr1	33226469	33227068	Module_1021
chr10	33227581	33228129	Module_4128
chr1	33232079	33232666	Module_1022
chr18	33232595	33233095	Module_16861
chr10	33232797	33233621	Module_4129
chr1	33236098	33236598	Module_1023
chr1	33238279	33238779	Module_1024
chr21	33238317	33238896	Module_23550
chr1	33238402	33238904	Module_1025
chr21	33238409	33238909	Module_23551
chr1	33238496	33239179	Module_1026
chr10	33239521	33240194	Module_4130
chr10	33240532	33241032	Module_4131
chr18	33241625	33242125	Module_16862
chr3	33244468	33245068	Module_25390
chr21	33246134	33247690	Module_23552
chr10	33250733	33251258	Module_4132
